"Item ID","Item Name","Category Name","Category ID","Unit (UOM)","Unit ID","Opening Quantity","Opening Stock (Text)","Min Quantity","Model","Grade","Height","Width","Length","Thickness","Type","Classification","Placement / Warehouse","Composition","Outer Diameter","Inner Diameter","No of Coil","Is Deleted","Created At","Updated At"
"161","V Belt D-245","Raw Material","1","NOS","0","0","4","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"162","V Belt SPC-4350","Raw Material","1","NOS","0","0","2","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"163","V Belt D-285","Raw Material","1","NOS","0","0","3","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"164","V Belt D-230","Raw Material","1","NOS","0","0","NA","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"165","V Belt C-220","Raw Material","1","NOS","0","0","4","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"166","V Belt B-82","Raw Material","1","NOS","0","0","2","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"167","V Belt B-51","Raw Material","1","NOS","0","0","2","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"168","V Belt SPC 3600","Raw Material","1","NOS","0","0","NA","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"169","V Belt D-258","Raw Material","1","NOS","0","0","NA","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"170","V BELT SPC 2000","Raw Material","1","NOS","0","0","2","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"171","V BELT B-115","Raw Material","1","NOS","0","0","NA","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"172","V Belt SPC-4750","Raw Material","1","NOS","0","0","5","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"173","V Belt SPC-4550","Raw Material","1","NOS","0","0","12","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"174","V Belt SPC 2500","Raw Material","1","NOS","0","0","NA","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"175","V Belt SPC 3650","Raw Material","1","NOS","0","0","5","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"176","V Belt  D-168","Raw Material","1","NOS","0","0","NA","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"177","V Belt  D-182","Raw Material","1","NOS","0","0","NA","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"178","V Belt  D-210","Raw Material","1","NOS","0","0","2","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"179","V Belt  D-258","Raw Material","1","NOS","0","0","NA","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"180","V Belt  D-280","Raw Material","1","NOS","0","0","NA","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"181","V Belt  D-220","Raw Material","1","NOS","0","0","2","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"182","V Belt  C-85","Raw Material","1","NOS","0","0","2","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"183","V Belt  C-70","Raw Material","1","NOS","0","0","NA","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"184","V Belt  C-176","Raw Material","1","NOS","0","0","NA","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"185","V Belt  B-96","Raw Material","1","NOS","0","0","6","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"186","V Belt  C-164","Raw Material","1","NOS","0","0","2","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"187","V Belt  C-175","Raw Material","1","NOS","0","0","1","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"188","V Belt  C-195","Raw Material","1","NOS","0","0","4","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"189","V Belt  C-220","Raw Material","1","NOS","0","0","NA","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"190","V Belt  B-97","Raw Material","1","NOS","0","0","NA","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"191","V Belt  B-110","Raw Material","1","NOS","0","0","2","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"192","V Belt  B-59","Raw Material","1","NOS","0","0","1","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"193","V Belt  C-64","Raw Material","1","NOS","0","0","1","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"194","V Belt  B-60","Raw Material","1","NOS","0","0","1","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"195","V Belt  B-83","Raw Material","1","NOS","0","0","2","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"196","V Belt  A-63","Raw Material","1","NOS","0","0","5","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"197","V Belt  A-47","Raw Material","1","NOS","0","0","4","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"198","V Belt  SPB 2800","Raw Material","1","NOS","0","0","2","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"199","V Belt  SPB 2020","Raw Material","1","NOS","0","0","NA","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"200","V Belt  C-162","Raw Material","1","NOS","0","0","6","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"201","V Belt  C-82","Raw Material","1","NOS","0","0","4","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"202","V Belt  C-96","Raw Material","1","NOS","0","0","3","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"203","V Belt  A-81","Raw Material","1","NOS","0","0","4","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"204","V Belt  SPC 3000","Raw Material","1","NOS","0","0","NA","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"205","V Belt  C-116","Raw Material","1","NOS","0","0","2","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"206","V Belt  A-39","Raw Material","1","NOS","0","0","3","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"207","V Belt  A-26","Raw Material","1","NOS","0","0","4","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"208","V Belt  A-31","Raw Material","1","NOS","0","0","4","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"209","V Belt  B-85","Raw Material","1","NOS","0","0","2","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"210","V Belt  B-34","Raw Material","1","NOS","0","0","NA","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"211","V Belt  B-113","Raw Material","1","NOS","0","0","NA","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"212","V Belt  C-250","Raw Material","1","NOS","0","0","4","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"213","V Belt  C-60","Raw Material","1","NOS","0","0","NA","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"214","V Belt  C-65","Raw Material","1","NOS","0","0","NA","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"215","V Belt  D-205","Raw Material","1","NOS","0","0","3","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"216","V Belt  D-340","Raw Material","1","NOS","0","0","NA","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"217","V Belt  SPC 4350","Raw Material","1","NOS","0","0","10","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"218","V Belt  SPC 4500","Raw Material","1","NOS","0","0","3","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"219","V Belt  SPC 4560","Raw Material","1","NOS","0","0","2","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"220","V Belt  SPC 3600","Raw Material","1","NOS","0","0","NA","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"221","V Belt  C-205","Raw Material","1","NOS","0","0","NA","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"222","V Belt  D-230","Raw Material","1","NOS","0","0","NA","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"223","V Belt  SPC 6700","Raw Material","1","NOS","0","0","1","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"224","V Belt  SPC 5600","Raw Material","1","NOS","0","0","NA","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"225","V Belt  SPC 2500","Raw Material","1","NOS","0","0","NA","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"226","V Belt  SPC 2550","Raw Material","1","NOS","0","0","NA","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"227","OIL SEAL 58x70x10","Raw Material","1","NOS","0","0","NA","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"228","OIL SEAL 95x115x13","Raw Material","1","NOS","0","0","10","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"229","OIL SEAL 80x100x10","Raw Material","1","NOS","0","0","8","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"230","OIL SEAL 120x160x13","Raw Material","1","NOS","0","0","6","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"231","OIL SEAL 260X300X15","Raw Material","1","NOS","0","0","2","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"232","OIL SEAL 200X230X15","Raw Material","1","NOS","0","0","1","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"233","OIL SEAL 120X140X13","Raw Material","1","NOS","0","0","8","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"234","OIL SEAL 115X150X12","Raw Material","1","NOS","0","0","5","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"235","OIL SEAL 120X150X13","Raw Material","1","NOS","0","0","9","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"236","OIL SEAL 120X160x12","Raw Material","1","NOS","0","0","10","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"237","OIL SEAL 140X160X13","Raw Material","1","NOS","0","0","8","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"238","OIL SEAL 110X135X13","Raw Material","1","NOS","0","0","12","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"239","OIL SEAL 180X210X13","Raw Material","1","NOS","0","0","6","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"240","OIL SEAL 180X210X15","Raw Material","1","NOS","0","0","NA","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"241","OIL SEAL 110X130X13","Raw Material","1","NOS","0","0","9","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"242","OIL SEAL 115X140X13","Raw Material","1","NOS","0","0","5","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"243","OIL SEAL 80X110X10","Raw Material","1","NOS","0","0","7","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"244","OIL SEAL 48X70X10","Raw Material","1","NOS","0","0","NA","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"245","OIL SEAL 50X70X10","Raw Material","1","NOS","0","0","NA","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"246","OIL SEAL 40X60X10","Raw Material","1","NOS","0","0","NA","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"247","OIL SEAL 82x105x10","Raw Material","1","NOS","0","0","NA","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"248","OIL SEAL 110X140X13","Raw Material","1","NOS","0","0","8","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"249","OIL SEAL 125X160X13","Raw Material","1","NOS","0","0","5","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"250","OIL SEAL 120X160X13","Raw Material","1","NOS","0","0","7","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"251","OIL SEAL 108X130X13","Raw Material","1","NOS","0","0","8","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"252","OIL SEAL 60X80X10","Raw Material","1","NOS","0","0","3","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"253","OIL SEAL 30X45X10","Raw Material","1","NOS","0","0","18","0","","C","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"254","OIL SEAL 55X90X10","Raw Material","1","NOS","0","0","13","0","","C","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"255","OIL SEAL 85X105X13","Raw Material","1","NOS","0","0","7","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"256","OIL SEAL 100x130x13","Raw Material","1","NOS","0","0","9","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"257","OIL SEAL 120X150X12","Raw Material","1","NOS","0","0","NA","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"258","OIL SEAL 95X120X13","Raw Material","1","NOS","0","0","6","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"259","OIL SEAL 135X160X13","Raw Material","1","NOS","0","0","7","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"260","OIL SEAL 90X100X13","Raw Material","1","NOS","0","0","3","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"261","OIL SEAL 130X160X13","Raw Material","1","NOS","0","0","NA","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"262","OIL SEAL 170X200X13","Raw Material","1","NOS","0","0","NA","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"263","OIL SEAL 150X180X13","Raw Material","1","NOS","0","0","NA","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"264","OIL SEAL 150X170X13","Raw Material","1","NOS","0","0","NA","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"265","OIL SEAL 195X230X13","Raw Material","1","NOS","0","0","1","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"266","OIL SEAL 95X125X13","Raw Material","1","NOS","0","0","NA","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
